retenu,eur_per_m2,name,city,postcode,zone_abc,developer,source,price_t4_min,price_program_min,price_program_max,price_t4_or_program,area_t4_min,area_program_min,area_program_max,typologies,delivery,fiscal,kitchen_hint,station_name,station_line,walk_m,walk_min,address,lat,lon,geocode_precision,fails,unknown,notes,url,insee,dept,price_t4_max,area_t4_max,delivery_year,delivery_quarter,ok_t4,ok_zone,ok_surface,ok_prix,ok_eur_m2,ok_rer,ok_livraison,ok_ptz
non,,LES TERRASSES DE BELLEVUE,,92190,,,coteneuf,,349000.0,,349000.0,,,,1/2/3/4/5,T3 2028,Jeanbrun/PTZ,,,,,,,48.803633,2.233989,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-bellevue-meudon,92048,92,,,2028,3,oui,?,?,oui,?,?,oui,oui
non,,Les Terrasses de Chevreuse,,78460,,,coteneuf,,181899.0,,181899.0,,,,1/2/3/4/5,T2 2028,BRS/PTZ/TVA réduite,,,,,,,48.706693,2.037211,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-chevreuse-chevreuse,78160,78,,,2028,2,oui,?,?,oui,?,?,oui,oui
non,,Les Terrasses de Gentilly (94),,94250,,,coteneuf,,373083.0,,373083.0,,,,1/2/3/4/5,T4 2027,Jeanbrun/LLI/PTZ/TVA réduite,,Gentilly,B,465.0,6.7,,48.812317,2.342606,municipality,rer,zone/surface/eur_m2,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-gentilly-94-gentilly,94037,94,,,2027,4,oui,?,?,oui,?,non,oui,oui
non,,Les terrasses de l'Etang - TC1,,14123,,,coteneuf,,349900.0,,349900.0,,,,1/2/3/4/5,T4 2024,Jeanbrun/LMNP/PTZ/Pinel,,,,,,,49.148092,-0.340509,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-l-etang-tc1-fleury-sur-orne,14341,14,,,2024,4,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses de l’Hautil,,95280,,,coteneuf,,258600.0,,258600.0,,,,1/2/3/4/5,T4 2026,Jeanbrun/PTZ/TVA réduite,,,,,,,49.012546,2.037578,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-l-hautil-jouy-le-moutier,95323,95,,,2026,4,oui,?,?,oui,?,?,non,oui
non,,LES TERRASSES DE L'HIPPODROME,,92380,,,coteneuf,,364498.0,,364498.0,,,,1/2/3/4/5,T2 2026,PTZ,,,,,,,48.847088,2.188292,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-l-hippodrome-garches,92033,92,,,2026,2,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses de l'Orne – BUREAUX,,14120,,,coteneuf,,1979350.0,,1979350.0,,,,1/2/3/4/5,T4 2028,PTZ,,,,,,,49.170017,-0.310786,municipality,prix,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-l-orne-bureaux-mondeville,14437,14,,,2028,4,oui,?,?,non,?,?,oui,oui
non,,Les Terrasses de l'Orne – LOGEMENTS BATIMENT A,,14120,,,coteneuf,,259900.0,,259900.0,,,,1/2/3/4/5,T1 2027,Jeanbrun/LMNP/PTZ,,,,,,,49.170017,-0.310786,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-l-orne-logements-batiment-a-mondeville,14437,14,,,2027,1,oui,?,?,oui,?,?,non,oui
non,,LES TERRASSES DE LA MADELEINE 1,,77400,,,coteneuf,,190666.0,,190666.0,,,,1/2/3/4/5,T3 2026,Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,cuisine ouverte (à cloisonner),,,,,,48.873876,2.705794,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-la-madeleine-1-pomponne,77243,77,,,2026,3,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses de Meldis (77),,77100,,,coteneuf,,252000.0,,252000.0,,,,1/2/3/4/5,T3 2025,Jeanbrun/PTZ/Pinel/TVA réduite,,,,,,,48.959287,2.902726,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-meldis-77-meaux,77284,77,,,2025,3,oui,?,?,oui,?,?,non,oui
non,,Les terrasses de Strasbourg,,94130,,,coteneuf,,890000.0,,890000.0,,,,1/2/3/4/5,T4 2024,PTZ/TVA réduite,,,,,,,48.837475,2.480913,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-de-strasbourg-nogent-sur-marne,94052,94,,,2024,4,oui,?,?,non,?,?,non,oui
non,,Les Terrasses du Chateau,,78600,,,coteneuf,,494000.0,,494000.0,,,,1/2/3/4/5/6,T4 2027,Jeanbrun/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.951168,2.151409,municipality,prix,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-du-chateau-le-mesnil-le-roi,78358,78,,,2027,4,oui,?,?,non,?,?,oui,oui
non,,Les Terrasses du Mont,,92500,,,coteneuf,,190000.0,,190000.0,,,,1/2/3/4/5,T4 2024,PTZ,,,,,,,48.874531,2.180455,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-du-mont-rueil-malmaison,92063,92,,,2024,4,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses du Parc,,91000,,,coteneuf,,177000.0,,177000.0,,,,1/2/3/4/5,T4 2028,Jeanbrun/PTZ/Pinel,,Évry Courcouronnes,D,376.0,4.5,,48.62729,2.43251,municipality,,zone/surface/eur_m2,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-du-parc-evry-courcouronnes,91228,91,,,2028,4,oui,?,?,oui,?,oui,oui,oui
non,,Les Terrasses du Suzon,,21380,,,coteneuf,,93836.0,,93836.0,,,,1/2/3/4/5,T2 2012,LMNP/PTZ,,,,,,,47.399021,5.018504,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-du-suzon-messigny-et-vantoux,21408,21,,,2012,2,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses du Suzon MESSIGNY-ET-VANTOUX - 21,,21380,,,coteneuf,,91964.0,,91964.0,,,,1/2/3/4/5,T2 2012,LMNP/PTZ,,,,,,,47.399021,5.018504,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-du-suzon-messigny-et-vantoux-21-messigny-et-vantoux,21408,21,,,2012,2,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses du Suzon MESSIGNY-ET-VANTOUX - DIJON - 21,,21380,,,coteneuf,,87500.0,,87500.0,,,,1/2/3/4/5,T2 2012,LMNP/PTZ,,,,,,,47.399021,5.018504,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-du-suzon-messigny-et-vantoux-dijon-21-messigny-et-vantoux,21408,21,,,2012,2,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses Duparc 5,,95870,,,coteneuf,,210000.0,,210000.0,,,,1/2/3/4/5,T1 2029,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,48.927132,2.214879,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-duparc-5-bezons,95063,95,,,2029,1,oui,?,?,oui,?,?,oui,oui
non,,LES TERRASSES GALLIENI 2,,93130,,,coteneuf,,338000.0,,338000.0,,,,1/2/3/4/5,T4 2026,Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.891485,2.456745,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-gallieni-2-noisy-le-sec,93053,93,,,2026,4,oui,?,?,oui,?,?,non,oui
non,,LES TERRASSES KENNEDY,,94100,,,coteneuf,,300000.0,,300000.0,,,,1/2/3/4/5,T4 2027,Jeanbrun/PTZ/TVA réduite,,,,,,,48.799943,2.491801,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-kennedy-saint-maur-des-fosses,94068,94,,,2027,4,oui,?,?,oui,?,?,oui,oui
non,,LES TERRASSES MANSART,,92140,,,coteneuf,,525000.0,,525000.0,,,,1/2/3/4/5,T3 2027,Jeanbrun/PTZ,,,,,,,48.796102,2.25475,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-mansart-clamart,92023,92,,,2027,3,oui,?,?,non,?,?,non,oui
non,,LES TERRASSES MARCEAU TR2 B,,93700,,,coteneuf,,258000.0,,258000.0,,,,1/2/3/4/5,T1 2027,Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.924157,2.444197,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-marceau-tr2-b-drancy,93029,93,,,2027,1,oui,?,?,oui,?,?,non,oui
non,,LES TERRASSES MARINES,,13016,,,coteneuf,,186400.0,,186400.0,,,,1/2/3/4/5,T4 2028,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,43.365355,5.321885,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-marines-marseille,13216,13,,,2028,4,oui,?,?,oui,?,?,oui,oui
non,,Les Terrasses,,91300,,,coteneuf,,195000.0,,195000.0,,,,1/2/3/4/5,T1 2027,PTZ,,,,,,,48.728133,2.269556,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-massy,91377,91,,,2027,1,oui,?,?,oui,?,?,non,oui
non,,Les Terrasses Mummoli,,93250,,,coteneuf,,221000.0,,221000.0,,,,1/2/3/4/5,T3 2028,Jeanbrun/LLI/PTZ/TVA réduite,,Le Raincy-Villemomble-Montfermeil,E,515.0,6.1,,48.886661,2.508715,municipality,rer,zone/surface/eur_m2,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-mummoli-villemomble,93077,93,,,2028,3,oui,?,?,oui,?,non,oui,oui
non,,LES TERRASSES,,93160,,,coteneuf,,197000.0,,197000.0,,,,1/2/3/4/5,T1 2028,PTZ,,Noisy-le-Grand-Mont d'Est,A,252.0,3.2,,48.840106,2.551491,municipality,,zone/surface/eur_m2,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-noisy-le-grand,93051,93,,,2028,1,oui,?,?,oui,?,oui,oui,oui
non,,LES TERRASSES VOLTAIRE,,92600,,,coteneuf,,225804.0,,225804.0,,,,1/2/3/4/5,T4 2027,PTZ,,,,,,,48.918167,2.292385,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-terrasses-voltaire-asnieres-sur-seine,92004,92,,,2027,4,oui,?,?,oui,?,?,oui,oui
non,,Les Tourterelles ESBLY - 77,,77450,,,coteneuf,,173576.0,,173576.0,,,,1/2/3/4/5,T4 2011,LMNP/PTZ,,,,,,,48.900953,2.811975,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-tourterelles-esbly-77-esbly,77171,77,,,2011,4,oui,?,?,oui,?,?,non,oui
non,,Les Trois Forêts HATTIGNY - 57,,57790,,,coteneuf,,186178.0,,186178.0,,,,1/2/3/4/5,T4 2010,LMNP/PTZ,,,,,,,48.672776,6.998683,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-trois-forets-hattigny-57-hattigny,57414,57,,,2010,4,oui,?,?,oui,?,?,non,oui
non,,Les vergers de Paul,,68100,,,coteneuf,,142192.0,,142192.0,,,,1/2/3/4/5,T4 2017,LMNP/PTZ,,,,,,,47.751661,7.326517,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-vergers-de-paul-mulhouse,68224,68,,,2017,4,oui,?,?,oui,?,?,non,oui
non,,LES VERRIERES,,92100,,,coteneuf,,310000.0,,310000.0,,,,1/2/3/4/5,T2 2027,Jeanbrun/PTZ,,,,,,,48.837799,2.243202,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-verrieres-boulogne-billancourt,92012,92,,,2027,2,oui,?,?,oui,?,?,non,oui
non,,LES VERRIERES DES AVELINES,,92210,,,coteneuf,,730000.0,,730000.0,,,,1/2/3/4/5,T3 2026,PTZ,,,,,,,48.850588,2.211247,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-verrieres-des-avelines-saint-cloud,92064,92,,,2026,3,oui,?,?,non,?,?,non,oui
non,,Les Villas Coeur de Ville,,77390,,,coteneuf,,345000.0,,345000.0,,,,1/2/3/4/5,T2 2028,Jeanbrun/LMNP/PTZ/TVA réduite,,,,,,,48.634699,2.798266,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-villas-coeur-de-ville-chaumes-en-brie,77222,77,,,2028,2,oui,?,?,oui,?,?,oui,oui
non,,LES VILLAS DU BUISSON,,95110,,,coteneuf,,598500.0,,598500.0,,,,1/2/3/4/5,T3 2026,PTZ/TVA réduite,,,,,,,48.973523,2.253694,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-villas-du-buisson-sannois,95582,95,,,2026,3,oui,?,?,non,?,?,non,oui
non,,Les Villas du Golf,,77700,,,coteneuf,,595630.0,,595630.0,,,,1/2/3/4/5/6,T4 2019,LMNP/PTZ,,,,,,,48.846958,2.784749,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-villas-du-golf-bailly-romainvilliers,77449,77,,,2019,4,oui,?,?,non,?,?,non,oui
non,,Les Viselets (94),,94130,,,coteneuf,,520000.0,,520000.0,,,,1/2/3/4/5,T4 2025,Jeanbrun/PTZ/TVA réduite,,,,,,,48.837475,2.480913,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/les-viselets-94-nogent-sur-marne,94052,94,,,2025,4,oui,?,?,non,?,?,non,oui
non,,LEVALLOIS-PERRET - Hoche / Péri,,92300,,,coteneuf,,334800.0,,334800.0,,,,1/2/3/4/5,T1 2026,PTZ,,,,,,,48.894215,2.286846,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/levallois-perret-hoche-peri-levallois-perret,92044,92,,,2026,1,oui,?,?,oui,?,?,non,oui
non,,LIAISON VERTE 3,,77370,,,coteneuf,,135666.0,,135666.0,,,,1/2/3/4/5,T1 2029,Jeanbrun/LLI/LMNP/PTZ,,,,,,,48.56085,3.019068,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/liaison-verte-3-nangis,77327,77,,,2029,1,oui,?,?,oui,?,?,oui,oui
non,,LIGNES D'ART,,94320,,,coteneuf,,236866.0,,236866.0,,,,1/2/3/4/5,T3 2028,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,48.760465,2.386991,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lignes-d-art-thiais,94073,94,,,2028,3,oui,?,?,oui,?,?,oui,oui
non,,LILLE-TOURCOING : Industrie,,59200,,,coteneuf,,259500.0,,259500.0,,,,1/2/3/4/5,T4 2025,PTZ,,,,,,,50.720797,3.157799,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lille-tourcoing-industrie-tourcoing,59599,59,,,2025,4,oui,?,?,oui,?,?,non,oui
non,,LINE UP,,31100,,,coteneuf,,161000.0,,161000.0,,,,1/2/3/4/5,T4 2026,Jeanbrun/LLI/PTZ/Pinel/TVA réduite,,,,,,,43.564747,1.409188,street,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/line-up-toulouse,31555,31,,,2026,4,oui,?,?,oui,?,?,non,oui
non,,LINEAVERDE,,92000,,,coteneuf,,174000.0,,174000.0,,,,1/2/3/4/5,T3 2028,Jeanbrun/PTZ,,,,,,,48.898095,2.202314,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lineaverde-nanterre,92050,92,,,2028,3,oui,?,?,oui,?,?,oui,oui
non,,LISIERE DES LOGES,,78300,,,coteneuf,,230200.0,,230200.0,,,,1/2/3/4/5,T4 2028,Jeanbrun/LLI/LMNP/PTZ/TVA réduite,,,,,,,48.930299,2.033457,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lisiere-des-loges-poissy,78498,78,,,2028,4,oui,?,?,oui,?,?,oui,oui
non,,Lisière du Parc 1,,31300,,,coteneuf,,160000.0,,160000.0,,,,1/2/3/4/5,T4 2028,Jeanbrun/PTZ/TVA réduite,,,,,,,43.585699,1.428808,street,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lisiere-du-parc-1-toulouse,31555,31,,,2028,4,oui,?,?,oui,?,?,oui,oui
non,,Lisière du parc,,31300,,,coteneuf,,158000.0,,158000.0,,,,1/2/3/4/5,T4 2028,Jeanbrun/PTZ/TVA réduite,,,,,,,43.585699,1.428808,street,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lisiere-du-parc-toulouse,31555,31,,,2028,4,oui,?,?,oui,?,?,oui,oui
non,,Location nue - T2 - 38m2 - Meaux,,77100,,,coteneuf,,191134.0,,191134.0,,,,1/2/3/4/5,T3 2026,LMNP/PTZ,,,,,,,48.959287,2.902726,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/location-nue-t2-38m2-meaux-meaux,77284,77,,,2026,3,oui,?,?,oui,?,?,non,oui
non,,Logely Blanc Mesnil,,93150,,,coteneuf,,109113.0,,109113.0,,,,1/2/3/4/5,T1 2009,LLI/LMNP/PTZ/TVA réduite,,,,,,,48.936683,2.457832,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/logely-blanc-mesnil-le-blanc-mesnil,93007,93,,,2009,1,oui,?,?,oui,?,?,non,oui
non,,Logely Bobigny,,93000,,,coteneuf,,119964.0,,119964.0,,,,1/2/3/4/5,T1 2011,LLI/LMNP/PTZ/TVA réduite,,,,,,,48.907365,2.443342,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/logely-bobigny-bobigny,93008,93,,,2011,1,oui,?,?,oui,?,?,non,oui
non,,Logely Cergy,,95800,,,coteneuf,,64719.0,,64719.0,,,,1/2/3/4/5,T1 2008,LMNP/PTZ/TVA réduite,,,,,,,49.040562,2.005043,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/logely-cergy-cergy,95183,95,,,2008,1,oui,?,?,oui,?,?,non,oui
non,,Logely Gabriel Peri,,93110,,,coteneuf,,63800.0,,63800.0,,,,1/2/3/4/5,T4 2028,LLI/LMNP/PTZ/TVA réduite,,,,,,,48.873864,2.487396,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/logely-gabriel-peri-rosny-sous-bois,93064,93,,,2028,4,oui,?,?,oui,?,?,oui,oui
non,,Logely Poissy,,78300,,,coteneuf,,99542.0,,99542.0,,,,1/2/3/4/5,T4 2006,LMNP/PTZ/TVA réduite,,,,,,,48.930299,2.033457,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/logely-poissy-poissy,78498,78,,,2006,4,oui,?,?,oui,?,?,non,oui
non,,Logifac - Résidence Condorcet - Aubervilliers,,93300,,,coteneuf,,85446.0,,85446.0,,,,1/2/3/4/5,T4 2013,LLI/LMNP/PTZ/TVA réduite,,,,,,,48.912878,2.386167,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/logifac-residence-condorcet-aubervilliers-aubervilliers,93001,93,,,2013,4,oui,?,?,oui,?,?,non,oui
non,,LOUS CROUSES,,34320,,,coteneuf,,75000.0,,75000.0,,,,1/2/3/4/5,T4 2023,PTZ,,,,,,,43.503527,3.317566,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lous-crouses-margon,34237,34,,,2023,4,oui,?,?,oui,?,?,non,oui
non,,Lucien Jonas,,59300,,,coteneuf,,56458.0,,56458.0,,,,1/2/3/4/5,T3 2010,LMNP/PTZ,,,,,,,50.358552,3.510438,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lucien-jonas-aulnoy-lez-valenciennes,59606,59,,,2010,3,oui,?,?,oui,?,?,non,oui
non,,Luminescence,,62520,,,coteneuf,,1400000.0,,1400000.0,,,,1/2/3/4/5,T3 2027,Jeanbrun/PTZ,,,,,,,50.512202,1.603514,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/luminescence-le-touquet-paris-plage,62826,62,,,2027,3,oui,?,?,non,?,?,non,oui
non,,LYSEA,,78200,,,coteneuf,,174000.0,,174000.0,,,,1/2/3/4/5,T4 2027,Jeanbrun/PTZ,,,,,,,48.994782,1.699745,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/lysea-buchelay,78361,78,,,2027,4,oui,?,?,oui,?,?,oui,oui
non,,MAGISSON,,75015,,,coteneuf,,487000.0,,487000.0,,,,1/2/3/4/5,T4 2022,PTZ,,,,,,,48.84162,2.295289,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/magisson-paris,75115,75,,,2022,4,oui,?,?,non,?,?,non,oui
non,,MAISON DE SANTÉ D'ÉPINAY-SUR-SEINE,,93800,,,coteneuf,,282860.0,,282860.0,,,,1/2/3/4/5,T4 1996,LLI/LMNP/PTZ/TVA réduite,,,,,,,48.955218,2.317123,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/maison-de-sante-d-epinay-sur-seine-epinay-sur-seine,93031,93,,,1996,4,oui,?,?,oui,?,?,non,oui
non,,Maison du Parc de l Abbaye,,78210,,,coteneuf,,720000.0,,720000.0,,,,1/2/3/4/5,T1 2027,PTZ/TVA réduite,TMA / plan configurable,,,,,,48.80279,2.063622,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/maison-du-parc-de-l-abbaye-saint-cyr-l-ecole,78545,78,,,2027,1,oui,?,?,non,?,?,non,oui
non,,Majestic,,94240,,,coteneuf,,531016.0,,531016.0,,,,1/2/3/4/5,T3 2025,Jeanbrun/PTZ/TVA réduite,,,,,,,48.776851,2.341995,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/majestic-l-hay-les-roses,94038,94,,,2025,3,oui,?,?,non,?,?,non,oui
non,,Mama Shelter Paris East,,75020,,,coteneuf,,162344.0,,162344.0,,,,1/2/3/4/5,T3 2008,LMNP/PTZ,,,,,,,48.863367,2.397152,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/mama-shelter-paris-east-paris,75120,75,,,2008,3,oui,?,?,oui,?,?,non,oui
non,,MANTEA,,78711,,,coteneuf,,137000.0,,137000.0,,,,1/2/3/4/5,T4 2027,BRS/LLI/PTZ/TVA réduite,,,,,,,48.974694,1.710809,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/mantea-mantes-la-ville,78362,78,,,2027,4,oui,?,?,oui,?,?,oui,oui
non,,Marina B,,83600,,,coteneuf,,190000.0,,190000.0,,,,1/2/3/4/5,T2 2028,Jeanbrun/PTZ,,,,,,,43.539399,6.690304,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/marina-b-frejus,83008,83,,,2028,2,oui,?,?,oui,?,?,oui,oui
non,,MARMAISON,,78370,,,coteneuf,,422000.0,,422000.0,,,,1/2/3/4/5,T2 2028,PTZ/TVA réduite,,,,,,,48.812226,1.946353,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/marmaison-plaisir,78490,78,,,2028,2,oui,?,?,oui,?,?,oui,oui
non,,MAS ROCA BUREAUX ILOT A,,66000,,,coteneuf,,250000.0,,250000.0,,,,1/2/3/4/5,T4 2028,PTZ,,,,,,,42.701507,2.902811,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/mas-roca-bureaux-ilot-a-perpignan,66136,66,,,2028,4,oui,?,?,oui,?,?,oui,oui
non,,MASSOLACUM,,94000,,,coteneuf,,227176.0,,227176.0,,,,1/2/3/4/5,T1 2028,Jeanbrun/LLI/PTZ/TVA réduite,,,,,,,48.784506,2.452976,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/massolacum-creteil,94028,94,,,2028,1,oui,?,?,oui,?,?,oui,oui
non,,MELTY HOME,,31500,,,coteneuf,,176900.0,,176900.0,,,,1/2/3/4/5,T4 2024,Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,43.598457,1.478976,street,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/melty-home-toulouse,31555,31,,,2024,4,oui,?,?,oui,?,?,non,oui
non,,Mendi Alde,,74220,,,coteneuf,,128631.0,,128631.0,,,,1/2/3/4/5,T4 2016,LMNP/PTZ,,,,,,,45.896718,6.441242,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/mendi-alde-la-clusaz,74080,74,,,2016,4,oui,?,?,oui,?,?,non,oui
non,,Mésange,,94310,,,coteneuf,,248416.0,,248416.0,,,,1/2/3/4/5,T2 2028,Jeanbrun/LLI/LMNP/PTZ/TVA réduite,,,,,,,48.742287,2.395245,municipality,,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/mesange-orly,94054,94,,,2028,2,oui,?,?,oui,?,?,oui,oui
non,,METAMORPHOSE,,92150,,,coteneuf,,457000.0,,457000.0,,,,1/2/3/4/5,T3 2026,Jeanbrun/LMNP/PTZ/Pinel,,,,,,,48.870985,2.218087,municipality,prix/livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/metamorphose-suresnes,92073,92,,,2026,3,oui,?,?,non,?,?,non,oui
non,,Métronome,,92120,,,coteneuf,,294000.0,,294000.0,,,,1/2/3/4/5,T4 2023,Jeanbrun/PTZ,,,,,,,48.815929,2.316207,municipality,livraison,zone/surface/eur_m2/rer,,https://www.coteneuf.com/programmes-immobiliers-neufs/metronome-montrouge,92049,92,,,2023,4,oui,?,?,oui,?,?,non,oui
